time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/reward,train/learning_rate,train/approx_kl,train/entropy_loss,train/std,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/explained_variance,train/loss,train/policy_gradient_loss
720896,352,233,3092,29.077017,0.00025,0.024022548,-84.40723142623901,2.247401237487793,3510,0.2,933.7618774414062,0.21708984375,-0.0002611875534057617,423.3587341308594,-0.01541723929112777
722944,353,233,3102,6.1185365,0.00025,0.02536635,-84.49917821884155,2.2520503997802734,3520,0.2,1217.6890102386474,0.209912109375,0.0151938796043396,408.00262451171875,-0.01582647970644757
724992,354,232,3111,-34.61561,0.00025,0.020762026,-84.60640106201171,2.2602128982543945,3530,0.2,1517.2540691375732,0.21064453125,0.00649791955947876,879.880615234375,-0.016571511555230244
727040,355,232,3122,-10.257124,0.00025,0.027100507,-84.69726886749268,2.263535261154175,3540,0.2,1177.9159671783448,0.23505859375,0.0025862455368041992,630.2935180664062,-0.021417002682574092
729088,356,232,3131,-1.1629016,0.00025,0.028068457,-84.80509576797485,2.2728235721588135,3550,0.2,1122.0119201660157,0.29091796875,-0.0026891231536865234,655.6702880859375,-0.01328498749207938
731136,357,232,3141,-1.4844819,0.00025,0.04068947,-84.97145080566406,2.2828171253204346,3560,0.2,911.9813749313355,0.290625,0.0003566145896911621,280.8984069824219,-0.005318347600405104
733184,358,232,3151,-18.087646,0.00025,0.024286099,-85.09922189712525,2.2875635623931885,3570,0.2,852.9550876617432,0.239453125,-0.004100441932678223,351.8227844238281,-0.019653925352031365
735232,359,232,3160,10.388796,0.00025,0.03227882,-85.14431390762329,2.2895045280456543,3580,0.2,1008.4796150207519,0.28837890625,-0.014304280281066895,442.8597717285156,-0.01292236581502948
737280,360,232,3169,23.007448,0.00025,0.017267123,-85.20381689071655,2.295379638671875,3590,0.2,1538.120500946045,0.16064453125,-0.003957509994506836,570.1444702148438,-0.021972908859606833
739328,361,232,3178,10.402459,0.00025,0.022929356,-85.29656138420106,2.300269365310669,3600,0.2,1603.5340194702148,0.189697265625,0.00570911169052124,766.943115234375,-0.016146616183687002
741376,362,232,3187,-9.050901,0.00025,0.025422053,-85.3924020767212,2.307732343673706,3610,0.2,1348.7747318267823,0.235791015625,-0.010595321655273438,606.8263549804688,-0.018148324544017668
743424,363,232,3197,-0.7186075,0.00025,0.017280344,-85.49481296539307,2.312756299972534,3620,0.2,1739.757511138916,0.1638671875,0.005000591278076172,1153.0042724609375,-0.018446967599447816
745472,364,232,3206,-6.0727243,0.00025,0.01705432,-85.56570634841918,2.3159308433532715,3630,0.2,2191.070792388916,0.160595703125,-0.014204978942871094,1073.780029296875,-0.021474792357184923
747520,365,232,3216,3.7662106,0.00025,0.024617936,-85.63699464797973,2.3216183185577393,3640,0.2,1434.3451141357423,0.24658203125,-0.0035538673400878906,564.12890625,-0.01910122316039633
749568,366,231,3232,-4.2456427,0.00025,0.02516279,-85.71030678749085,2.3258252143859863,3650,0.2,1103.7640670776368,0.200830078125,0.0030044913291931152,518.2152709960938,-0.021354682062519715
751616,367,231,3248,-1.038753,0.00025,0.03208847,-85.765345287323,2.3271567821502686,3660,0.2,1163.5404407501221,0.306591796875,0.017122983932495117,405.3313903808594,-0.0069043414157931695
753664,368,230,3265,3.2088401,0.00025,0.037524737,-85.82407083511353,2.333179235458374,3670,0.2,1529.1347179412842,0.22431640625,0.0075920820236206055,478.1543884277344,-0.0045978664726135324
755712,369,230,3282,-8.763634,0.00025,0.026286002,-85.91214032173157,2.3375279903411865,3680,0.2,941.8087631225586,0.215478515625,-0.0184018611907959,646.9295043945312,-0.01266578369832132
757760,370,229,3297,2.1297865,0.00025,0.019923,-85.99860868453979,2.3440048694610596,3690,0.2,1613.190251159668,0.198583984375,0.006700754165649414,749.3257446289062,-0.01439500398846576
759808,371,229,3306,-30.657028,0.00025,0.02893262,-86.09890308380128,2.3495523929595947,3700,0.2,1260.902433013916,0.260107421875,0.02800452709197998,374.954833984375,-0.013464589545037597
761856,372,229,3315,-32.165783,0.00025,0.03157513,-86.20359048843383,2.3573813438415527,3710,0.2,1497.900149154663,0.263818359375,0.01525348424911499,610.3028564453125,-0.00897059760245611
763904,373,229,3324,3.4436595,0.00025,0.023124855,-86.31126117706299,2.364511489868164,3720,0.2,1359.3129295349122,0.225244140625,-0.013457655906677246,742.3277587890625,-0.025107938860310243
765952,374,229,3333,-11.155658,0.00025,0.03304268,-86.4175365447998,2.370102643966675,3730,0.2,1299.706746673584,0.264697265625,0.007320821285247803,514.9348754882812,-0.01910169103939552
768000,375,229,3342,-0.7872574,0.00025,0.029084146,-86.53455152511597,2.378291130065918,3740,0.2,811.3633140563965,0.2494140625,-0.028606295585632324,411.8899230957031,-0.024358297372236846
770048,376,229,3351,2.5553248,0.00025,0.022879142,-86.6082799911499,2.380577325820923,3750,0.2,962.8696422576904,0.241943359375,0.004862785339355469,485.7388000488281,-0.013013986384612508
772096,377,229,3360,-4.865224,0.00025,0.043276377,-86.68847212791442,2.387664556503296,3760,0.2,980.5238620758057,0.237548828125,-0.045346975326538086,525.3265380859375,-0.010022591825691051
774144,378,229,3369,4.5697074,0.00025,0.03055467,-86.79482111930847,2.392331123352051,3770,0.2,1047.91072807312,0.263671875,-0.009449362754821777,451.77117919921875,-0.010099433142750058
776192,379,229,3378,1.4685285,0.00025,0.018582202,-86.85996856689454,2.397827625274658,3780,0.2,702.188645362854,0.211962890625,-0.00016701221466064453,242.6120147705078,-0.01992409621598199
778240,380,229,3388,-28.279305,0.00025,0.04223285,-86.96879529953003,2.405414342880249,3790,0.2,1080.3150554656982,0.2697265625,-0.04562497138977051,611.0003662109375,-0.0028172197999083437
780288,381,229,3396,7.392579,0.00025,0.016900064,-87.07771015167236,2.4111549854278564,3800,0.2,957.9986248016357,0.22421875,0.006015181541442871,342.1061706542969,-0.020513841361389496
782336,382,229,3405,6.06714,0.00025,0.016009834,-87.156569814682,2.41556453704834,3810,0.2,742.5649007797241,0.186572265625,0.006389319896697998,231.15687561035156,-0.02275378968042787
784384,383,229,3414,15.574537,0.00025,0.01788755,-87.23027415275574,2.421497344970703,3820,0.2,1300.7550868988037,0.167822265625,-0.030473947525024414,654.0930786132812,-0.025006830497295594
786432,384,229,3423,-4.3525014,0.00025,0.043131813,-87.32442054748535,2.4261128902435303,3830,0.2,1501.4031536102295,0.2955078125,0.008274495601654053,538.294921875,0.005013360065640881
788480,385,229,3432,-4.521186,0.00025,0.04577721,-87.40121331214905,2.431788682937622,3840,0.2,718.797958946228,0.233984375,-0.002895355224609375,292.0196533203125,-0.014997067931108176
790528,386,229,3441,15.027586,0.00025,0.02150122,-87.45900530815125,2.4339101314544678,3850,0.2,1429.2639144897462,0.205029296875,-0.005620598793029785,448.2862243652344,-0.02240236148063559
792576,387,229,3449,0.47147387,0.00025,0.018833026,-87.51824693679809,2.4391732215881348,3860,0.2,1017.0265506744385,0.194140625,-0.024975180625915527,331.0020751953125,-0.016924792222562247
794624,388,229,3459,17.875051,0.00025,0.031436536,-87.58874316215515,2.443830728530884,3870,0.2,875.5071298599244,0.245947265625,0.008887648582458496,381.1570739746094,-0.015549223221023567
796672,389,229,3467,-16.500374,0.00025,0.026906494,-87.64650273323059,2.4463388919830322,3880,0.2,1152.8605434417725,0.233203125,-0.019295573234558105,613.0287475585938,-0.006373343446466606
798720,390,229,3476,-41.945644,0.00025,0.023401234,-87.75250144004822,2.456437587738037,3890,0.2,962.3106651306152,0.246728515625,0.01766270399093628,297.92681884765625,-0.021833411452826114
800768,391,229,3486,5.4093637,0.00025,0.027118124,-87.85901336669922,2.461829662322998,3900,0.2,918.9412227630615,0.219091796875,-0.0059767961502075195,356.934326171875,-0.013280938271782361
802816,392,229,3494,10.829191,0.00025,0.01928187,-87.9185688495636,2.464524984359741,3910,0.2,941.2098274230957,0.18818359375,-0.004485368728637695,369.0676574707031,-0.020431829761946574
804864,393,229,3502,-5.5175676,0.00025,0.024888948,-88.00894947052002,2.473402500152588,3920,0.2,1086.945866394043,0.23837890625,-0.01717054843902588,659.1090698242188,-0.01611628825776279
806912,394,229,3510,-0.5150479,0.00025,0.017507907,-88.10809803009033,2.478105068206787,3930,0.2,1379.4580249786377,0.157958984375,-0.008520960807800293,627.80810546875,-0.01865840076643508
808960,395,229,3518,4.5136304,0.00025,0.022347638,-88.1932110786438,2.485234260559082,3940,0.2,1238.4107357025146,0.197705078125,-0.03654313087463379,681.8715209960938,-0.020185337158909532
811008,396,229,3527,-3.912189,0.00025,0.015094143,-88.29271988868713,2.48858904838562,3950,0.2,1368.1536411285401,0.16572265625,-0.0009897947311401367,855.610107421875,-0.0185513870412251
813056,397,229,3535,3.2346582,0.00025,0.034055233,-88.35654382705688,2.494433641433716,3960,0.2,1304.8782711029053,0.254052734375,0.006202757358551025,638.8818359375,-0.015605982454144397
815104,398,229,3546,-3.204911,0.00025,0.039604522,-88.4097605228424,2.4965245723724365,3970,0.2,940.5301280975342,0.248291015625,0.028964996337890625,1000.2120971679688,-0.01134427120559849
817152,399,229,3555,1.2432207,0.00025,0.020948883,-88.48074860572815,2.5029168128967285,3980,0.2,1734.957228088379,0.166162109375,0.01596134901046753,728.19970703125,-0.014423963715671562
819200,400,229,3563,-1.5912638,0.00025,0.026723929,-88.57924876213073,2.5091302394866943,3990,0.2,1486.8446311950684,0.206494140625,-0.012240409851074219,658.28271484375,-0.013010768237290905
821248,401,229,3572,4.289608,0.00025,0.02030843,-88.65610847473144,2.514370918273926,4000,0.2,969.7019468307495,0.20380859375,0.006253540515899658,420.1784973144531,-0.018951901484979317
823296,402,229,3580,-15.15266,0.00025,0.03231646,-88.72468342781067,2.5179615020751953,4010,0.2,1335.378890991211,0.28173828125,0.04045897722244263,772.8682250976562,-0.010375885404937436
825344,403,229,3588,0.035063423,0.00025,0.04034614,-88.80110683441163,2.525489091873169,4020,0.2,937.7129875183106,0.320361328125,0.0222170352935791,460.4013977050781,-0.009935053894878365
827392,404,230,3596,-10.343138,0.00025,0.024161702,-88.88502683639527,2.529879093170166,4030,0.2,2571.420426940918,0.21875,0.025707721710205078,1012.63427734375,-0.01692675711819902
829440,405,229,3606,-6.1792507,0.00025,0.02297391,-88.9430657863617,2.5341310501098633,4040,0.2,1348.470718383789,0.22080078125,-0.0030035972595214844,581.7106323242188,-0.020180082746082916
831488,406,230,3614,-6.806876,0.00025,0.03137087,-89.01327023506164,2.5395607948303223,4050,0.2,1002.9528633117676,0.25107421875,0.018809735774993896,499.7425537109375,-0.013235039540450088
833536,407,230,3622,43.039658,0.00025,0.029234277,-89.11032733917236,2.546842575073242,4060,0.2,1186.0947425842285,0.266943359375,-0.016469478607177734,544.6304321289062,-0.014217484406253788
835584,408,230,3630,1.256761,0.00025,0.02068649,-89.15993394851685,2.5469441413879395,4070,0.2,1347.6264183044434,0.18525390625,0.004596292972564697,616.6665649414062,-0.023058719848631882
837632,409,230,3638,-1.5572449,0.00025,0.015992135,-89.20325603485108,2.5533339977264404,4080,0.2,1136.9547191619872,0.1728515625,0.012356579303741455,687.1375732421875,-0.024810799024999143
839680,410,230,3646,3.9993486,0.00025,0.013361894,-89.35535225868225,2.5671257972717285,4090,0.2,1419.6505611419677,0.173779296875,0.0002021193504333496,976.0878295898438,-0.021141911754966713
841728,411,230,3655,1.6680481,0.00025,0.016558476,-89.4896185874939,2.5707812309265137,4100,0.2,1425.7946891784668,0.17294921875,-0.012342572212219238,743.9009399414062,-0.01396721480123233
843776,412,230,3664,-4.687768,0.00025,0.014124711,-89.56871995925903,2.5782129764556885,4110,0.2,1259.5501026153565,0.1669921875,0.008761107921600342,670.9979248046875,-0.02441988146165386
845824,413,230,3673,-24.614115,0.00025,0.02060756,-89.69476690292359,2.586751937866211,4120,0.2,1165.3431980133057,0.2103515625,0.01893383264541626,419.07135009765625,-0.01526813163945917
847872,414,230,3681,-9.309577,0.00025,0.013210248,-89.82040309906006,2.5952939987182617,4130,0.2,1784.7304843902589,0.151416015625,0.017993628978729248,1062.73681640625,-0.022262036104802974
849920,415,230,3689,-0.9394137,0.00025,0.057225265,-89.93341841697693,2.6035759449005127,4140,0.2,1368.0763221740722,0.3123046875,-0.027765870094299316,591.3040161132812,-0.005282618833007291
851968,416,230,3697,9.039637,0.00025,0.025634117,-90.02642350196838,2.609426736831665,4150,0.2,1819.9526733398438,0.229541015625,-0.0027347803115844727,551.9595947265625,-0.013750119548058137
854016,417,230,3705,-5.6451445,0.00025,0.02130866,-90.0707188129425,2.6100566387176514,4160,0.2,1380.5001594543457,0.22890625,-0.00614476203918457,602.1036376953125,-0.01420262207830092
856064,418,230,3713,-8.231484,0.00025,0.016586673,-90.12420525550843,2.6167240142822266,4170,0.2,2027.9010437011718,0.1615234375,0.0004017353057861328,1088.0186767578125,-0.017710225001792423
858112,419,230,3723,-0.18602675,0.00025,0.022942036,-90.18928542137147,2.619030714035034,4180,0.2,1349.8564277648925,0.175830078125,-0.027916908264160156,698.135498046875,-0.014340483766864054
860160,420,230,3731,-3.5544302,0.00025,0.03082407,-90.27337203025817,2.6271541118621826,4190,0.2,1847.39157371521,0.318310546875,0.002166748046875,708.0772094726562,-0.010283149919996504
862208,421,230,3739,-4.939828,0.00025,0.024629332,-90.42247157096863,2.6393086910247803,4200,0.2,1403.0875698089599,0.189892578125,-0.005693554878234863,501.5038757324219,-0.0150352966702485
864256,422,230,3747,-3.3872938,0.00025,0.016526403,-90.5747808456421,2.648908853530884,4210,0.2,1132.8195056915283,0.177685546875,-0.0012791156768798828,496.02020263671875,-0.01942358324304223
866304,423,230,3755,8.577759,0.00025,0.020987496,-90.680006980896,2.654860019683838,4220,0.2,2210.9266242980957,0.223828125,-0.006870388984680176,1174.839599609375,-0.016404864209471272
868352,424,230,3763,-17.678894,0.00025,0.015608494,-90.7311502456665,2.6565463542938232,4230,0.2,2652.4171630859373,0.145751953125,-0.010564684867858887,1010.4992065429688,-0.011067040910711512
870400,425,230,3771,16.90036,0.00025,0.027328555,-90.77172923088074,2.659825563430786,4240,0.2,1359.4305633544923,0.266845703125,-0.009256839752197266,897.267333984375,-0.008321218025230337
872448,426,230,3780,2.2100947,0.00025,0.01565381,-90.82646207809448,2.6639487743377686,4250,0.2,1768.9874179840087,0.157666015625,-0.01889336109161377,1072.87744140625,-0.011938174426904879
874496,427,230,3790,-6.05025,0.00025,0.013069081,-90.86830978393554,2.665248155593872,4260,0.2,2183.752883911133,0.14482421875,0.005091249942779541,941.5628051757812,-0.019385738269193098
876544,428,230,3799,-2.811279,0.00025,0.03157873,-90.96301956176758,2.675929307937622,4270,0.2,1303.5867042541504,0.29482421875,-0.016605377197265625,476.8953857421875,-0.0005475921352626756
878592,429,230,3808,14.341619,0.00025,0.030340562,-91.07390160560608,2.6808745861053467,4280,0.2,1754.66008644104,0.289111328125,-0.009094595909118652,442.65972900390625,-0.014508198160910979
880640,430,230,3817,-0.92371356,0.00025,0.028564112,-91.13330035209655,2.6849968433380127,4290,0.2,2906.2962661743163,0.2271484375,-0.0021352767944335938,1099.3865966796875,-0.007008518587099388
882688,431,230,3826,-4.3741508,0.00025,0.02330346,-91.19978861808777,2.690476179122925,4300,0.2,2456.1454078674315,0.215087890625,-0.010991334915161133,1441.12255859375,-0.014482919045258313
884736,432,230,3836,34.1632,0.00025,0.018194236,-91.27335963249206,2.6951942443847656,4310,0.2,2145.215721130371,0.190185546875,0.0002499222755432129,700.4788208007812,-0.017584792884008493
886784,433,230,3844,-17.58066,0.00025,0.01224931,-91.31813535690307,2.6970772743225098,4320,0.2,2193.6826202392576,0.135400390625,0.007811427116394043,653.9857788085938,-0.019996328363777138
888832,434,230,3852,-5.3774166,0.00025,0.020173203,-91.37808589935302,2.7041971683502197,4330,0.2,2925.0788436889648,0.17685546875,-0.028623223304748535,1815.051025390625,-0.014446783284074626
890880,435,230,3860,-0.6914269,0.00025,0.02206985,-91.46155681610108,2.7084403038024902,4340,0.2,2765.3917434692385,0.191455078125,-0.019553303718566895,1289.8956298828125,-0.022141984617337584
892928,436,230,3868,-0.46938992,0.00025,0.017397515,-91.52112708091735,2.713134527206421,4350,0.2,2767.7528091430663,0.1814453125,-0.003831624984741211,917.5173950195312,-0.01654914959217422
894976,437,230,3877,-4.509679,0.00025,0.028622687,-91.61813864707946,2.721923828125,4360,0.2,1533.2620761871337,0.291259765625,0.013551533222198486,1344.555419921875,-0.01892954764480237
897024,438,230,3884,-7.6797767,0.00025,0.033085767,-91.75388760566712,2.731581687927246,4370,0.2,1379.3595123291016,0.272412109375,0.00438004732131958,838.2454833984375,-0.009432771439605858
899072,439,230,3893,-8.988278,0.00025,0.028127026,-91.88873920440673,2.7411649227142334,4380,0.2,2517.927349090576,0.244921875,0.022564470767974854,996.8369140625,-0.00900534645334119
901120,440,230,3901,4.11565,0.00025,0.029468305,-91.99709529876709,2.7466464042663574,4390,0.2,1429.9354305267334,0.24345703125,-0.006907463073730469,633.242431640625,-0.010210361867211758
903168,441,230,3910,-10.518545,0.00025,0.038620505,-92.10009560585021,2.7559494972229004,4400,0.2,1989.4796646118164,0.29892578125,0.007235586643218994,1195.837646484375,-0.003827981541689951
905216,442,230,3918,-0.99159163,0.00025,0.027939478,-92.2030942440033,2.761442184448242,4410,0.2,1428.6574726104736,0.2421875,0.02863895893096924,682.8363647460938,-0.013616876298328862
907264,443,231,3926,-10.933424,0.00025,0.031973686,-92.26757130622863,2.765108108520508,4420,0.2,2052.300662231445,0.2630859375,-0.0055196285247802734,692.8850708007812,-0.012892798043321819
909312,444,231,3934,18.393097,0.00025,0.019903485,-92.32152185440063,2.7722949981689453,4430,0.2,1915.702296447754,0.210693359375,-0.0535353422164917,1156.82470703125,-0.01504642681684345
911360,445,231,3943,1.754639,0.00025,0.025456121,-92.41633639335632,2.77901291847229,4440,0.2,1338.3966369628906,0.2033203125,-0.00974130630493164,641.6528930664062,-0.01543832328170538
913408,446,231,3951,-3.9856086,0.00025,0.02169645,-92.51126198768615,2.7862517833709717,4450,0.2,2021.2026817321778,0.225244140625,-0.0002624988555908203,570.5199584960938,-0.015530047978973015
915456,447,231,3959,0.16377923,0.00025,0.017981367,-92.60696511268615,2.79317307472229,4460,0.2,2010.06434173584,0.17958984375,-0.0017353296279907227,1221.0609130859375,-0.017045385674282442
917504,448,231,3968,-9.783725,0.00025,0.02248244,-92.67149538993836,2.796367645263672,4470,0.2,1658.7455284118653,0.22890625,0.034018635749816895,757.9014892578125,-0.022875616789679042
919552,449,231,3976,5.6569314,0.00025,0.024493165,-92.72114930152892,2.8015589714050293,4480,0.2,1522.8754119873047,0.230419921875,0.017958641052246094,727.2496948242188,-0.012460338484379463
921600,450,231,3985,6.7238507,0.00025,0.033619408,-92.82451519966125,2.8108675479888916,4490,0.2,2016.6193786621093,0.2875,0.006890237331390381,737.7369995117188,-0.012060167592426296
923648,451,231,3993,-4.7747855,0.00025,0.024743298,-92.94286098480225,2.819169282913208,4500,0.2,1689.1334716796875,0.175048828125,0.036494553089141846,800.1956176757812,-0.018152293129242027
925696,452,231,4001,40.810715,0.00025,0.03877624,-93.07070240974426,2.8295116424560547,4510,0.2,1863.3529037475587,0.265087890625,0.0032886862754821777,997.9901733398438,0.00402391487150453
927744,453,231,4009,-0.6678173,0.00025,0.016741224,-93.16886615753174,2.833686590194702,4520,0.2,2220.644992828369,0.1880859375,-0.02401578426361084,1295.6915283203125,-0.020322894272976556
929792,454,231,4017,-6.722288,0.00025,0.025211435,-93.25519437789917,2.841787576675415,4530,0.2,1454.6316566467285,0.2291015625,-0.01599586009979248,645.34716796875,-0.019704122573602944
931840,455,231,4027,2.0036016,0.00025,0.02328784,-93.36892156600952,2.8507628440856934,4540,0.2,992.0805625915527,0.227294921875,-0.0121079683303833,511.1260986328125,-0.01699791062710574
933888,456,231,4035,9.531617,0.00025,0.038183697,-93.44347710609436,2.854194402694702,4550,0.2,1417.5156818389892,0.348779296875,0.0037707090377807617,802.5669555664062,-8.184885664377361e-05
935936,457,231,4043,0.6675914,0.00025,0.022191238,-93.5258990764618,2.8632118701934814,4560,0.2,1185.1106414794922,0.250927734375,-0.025763869285583496,581.0845947265625,-0.011809718099539169
937984,458,231,4051,5.1712484,0.00025,0.026539702,-93.63904099464416,2.8705084323883057,4570,0.2,1561.7316970825195,0.2181640625,-0.007896900177001953,1172.8431396484375,-0.017245073275989852
940032,459,231,4059,-14.250341,0.00025,0.019247899,-93.72693090438842,2.877995729446411,4580,0.2,2488.948825073242,0.201904296875,-0.001898050308227539,1415.4571533203125,-0.01195418288843939
942080,460,231,4067,10.106089,0.00025,0.02154534,-93.83705735206604,2.8863332271575928,4590,0.2,1984.6290576934814,0.23212890625,-0.01818239688873291,1068.81591796875,-0.009716171567561105
944128,461,231,4076,1.2562288,0.00025,0.022846062,-93.90952019691467,2.8899543285369873,4600,0.2,2369.7920806884767,0.25986328125,0.025397658348083496,578.3480224609375,-0.006543661508476362
946176,462,231,4085,-4.709718,0.00025,0.02853471,-93.97477750778198,2.8960812091827393,4610,0.2,1273.6098232269287,0.241259765625,0.019863545894622803,659.9861450195312,-0.010404378830571659
948224,463,231,4093,5.81333,0.00025,0.016990848,-94.06019062995911,2.9039411544799805,4620,0.2,1569.4219619750977,0.1935546875,-0.03159952163696289,1043.390869140625,-0.019798659639491234
950272,464,231,4101,0.37355238,0.00025,0.02356555,-94.14117612838746,2.9085755348205566,4630,0.2,1273.5293807983398,0.215478515625,-0.012605905532836914,759.5681762695312,-0.01793022203783039
952320,465,231,4110,-1.181571,0.00025,0.016859662,-94.20425753593445,2.9142284393310547,4640,0.2,1451.0138149261475,0.17353515625,-0.02534615993499756,379.0215148925781,-0.014725621562683954
954368,466,231,4118,0.33223632,0.00025,0.02924329,-94.33030014038086,2.9254653453826904,4650,0.2,1225.5781295776367,0.318798828125,-0.0070209503173828125,463.8299255371094,-0.008789300933131017
956416,467,231,4126,11.711254,0.00025,0.05096044,-94.4562479019165,2.9359710216522217,4660,0.2,1308.2599094390869,0.287060546875,-0.0013436079025268555,1344.2742919921875,-0.0030946738261263818
958464,468,231,4134,-6.0741587,0.00025,0.03400793,-94.58054203987122,2.945011854171753,4670,0.2,1830.4052299499513,0.25126953125,-0.02986884117126465,743.2696533203125,-0.005173471770831384
960512,469,231,4143,-7.2388477,0.00025,0.022737455,-94.68869433403015,2.9516658782958984,4680,0.2,1868.6681602478027,0.1896484375,0.005616724491119385,746.1865234375,-0.01455860736023169
962560,470,231,4151,8.800387,0.00025,0.019177973,-94.7687026500702,2.959294319152832,4690,0.2,1553.4056449890136,0.204443359375,0.002633333206176758,822.9497680664062,-0.013534199772402644
964608,471,231,4159,0.27163306,0.00025,0.021446593,-94.88621253967285,2.9682350158691406,4700,0.2,1456.7350700378418,0.171875,0.029626190662384033,746.70751953125,-0.018505517701851205
966656,472,231,4167,6.90892,0.00025,0.025238283,-95.00853872299194,2.9786298274993896,4710,0.2,1031.2795513153076,0.24140625,-0.06011307239532471,559.5764770507812,-0.016687531548086554
968704,473,231,4176,-5.26765,0.00025,0.022902448,-95.14174475669861,2.9889073371887207,4720,0.2,1409.2376445770265,0.217236328125,0.02217179536819458,637.0972900390625,-0.02071962808004173
970752,474,232,4184,6.6426234,0.00025,0.01915009,-95.25526385307312,2.9957942962646484,4730,0.2,2629.7968910217287,0.169384765625,0.004320263862609863,1185.192138671875,-0.013849626871524379
972800,475,232,4192,9.874486,0.00025,0.022289533,-95.32286791801452,3.00119686126709,4740,0.2,2415.1531341552736,0.181201171875,-0.027711868286132812,1101.7364501953125,-0.013524334301473573
974848,476,232,4201,-23.66848,0.00025,0.024098102,-95.40288057327271,3.0090513229370117,4750,0.2,1831.2037052154542,0.25029296875,-0.0068895816802978516,1189.91943359375,-0.008577326344675385
976896,477,231,4211,7.550045,0.00025,0.017390095,-95.50166091918945,3.0143675804138184,4760,0.2,2357.038433074951,0.17451171875,0.0010089874267578125,1078.307861328125,-0.015793811205367093
978944,478,231,4220,8.82163,0.00025,0.038157687,-95.59674253463746,3.025195360183716,4770,0.2,2560.9133712768553,0.337109375,-0.0005176067352294922,1114.78271484375,-0.004505939211230725
980992,479,231,4229,-20.96048,0.00025,0.026405722,-95.69660906791687,3.028653144836426,4780,0.2,1746.1452201843263,0.232958984375,-0.009643793106079102,862.8123168945312,-0.016914919539703987
983040,480,231,4239,45.0045,0.00025,0.01893761,-95.7400255203247,3.033310890197754,4790,0.2,2530.3065803527834,0.17646484375,0.009920895099639893,1512.0191650390625,-0.024706333118956536
985088,481,231,4247,-12.498149,0.00025,0.013592179,-95.8124135017395,3.0423600673675537,4800,0.2,3443.814832305908,0.146875,-0.010376214981079102,2249.74560546875,-0.012332718874677084
987136,482,231,4256,6.028629,0.00025,0.026395831,-95.95603456497193,3.055774688720703,4810,0.2,2090.6101566314696,0.248583984375,-0.013237714767456055,925.43359375,-0.009934890750446356
989184,483,231,4265,-1.1271989,0.00025,0.02386424,-96.12410020828247,3.0691356658935547,4820,0.2,1522.9116344451904,0.22724609375,0.023666679859161377,1313.3603515625,-0.016002125130034982
991232,484,231,4274,-10.613989,0.00025,0.023981255,-96.25576410293579,3.076245069503784,4830,0.2,1373.646925354004,0.211279296875,0.0187416672706604,759.349609375,-0.017955247263307682
993280,485,231,4284,-11.080371,0.00025,0.02417966,-96.36265940666199,3.088621139526367,4840,0.2,1975.1873878479005,0.2392578125,0.016672611236572266,1258.612060546875,-0.019793908920837565
995328,486,231,4293,-3.6203353,0.00025,0.020977177,-96.52850785255433,3.102562665939331,4850,0.2,1674.7873710632325,0.194970703125,0.0006915926933288574,1240.4874267578125,-0.016404373962723186
997376,487,231,4302,-9.692591,0.00025,0.032340974,-96.66110701560974,3.1092536449432373,4860,0.2,1470.6664474487304,0.269921875,-0.009717822074890137,494.56707763671875,-0.0177791786583839
999424,488,231,4311,-45.193756,0.00025,0.015930671,-96.72995429039001,3.1136252880096436,4870,0.2,1573.0047687530518,0.161376953125,-0.0013719797134399414,862.6420288085938,-0.02365523678890895
1001472,489,231,4319,-15.644306,0.00025,0.0197083,-96.83179960250854,3.1247332096099854,4880,0.2,2192.95581741333,0.20068359375,-0.027903318405151367,1293.567138671875,-0.0188842461706372
