account_rewards,date
24036.05740080363,2013-07-09
80714.55696539638,2013-07-10
-14424.223166697213,2013-07-11
-42104.01358450371,2013-07-12
136242.36348810425,2013-07-15
-113283.25777980062,2013-07-16
-159555.05837170416,2013-07-17
-135120.6064065963,2013-07-18
72962.9587241991,2013-07-19
47377.37709200066,2013-07-22
43742.8426519984,2013-07-23
-110415.39681200049,2013-07-24
-107120.70478499899,2013-07-25
-116268.41625530038,2013-07-26
-83492.91994600087,2013-07-29
-187867.27833979845,2013-07-30
109447.42560839799,2013-07-31
-41076.79084869907,2013-08-01
110257.58070350012,2013-08-02
291.7048832963326,2013-08-05
-163076.42675749527,2013-08-06
-101384.95273990057,2013-08-07
65884.5129789983,2013-08-08
107704.23289600208,2013-08-09
-39722.6497170026,2013-08-12
-118610.66638199825,2013-08-13
-173849.36528399785,2013-08-14
-105871.0341759025,2013-08-15
12153.28042720055,2013-08-16
-99584.33446970052,2013-08-19
-39724.571412097604,2013-08-20
-77447.50625300358,2013-08-21
-128016.4351821984,2013-08-22
86158.50100889934,2013-08-23
12203.988443300565,2013-08-26
-131551.30030739965,2013-08-27
-156637.0115828012,2013-08-28
-131531.9679705984,2013-08-29
7177.128705099727,2013-08-30
94354.90157070197,2013-09-02
-168946.38120940104,2013-09-03
-78634.957962003,2013-09-04
-8025.943710997198,2013-09-05
34447.003007798696,2013-09-06
-50982.265166496036,2013-09-09
-30087.95372750295,2013-09-10
285.17318129855994,2013-09-11
8151.612176700347,2013-09-12
29662.220616300256,2013-09-13
-91299.02385970131,2013-09-16
45000.463243200844,2013-09-17
-44512.57961189971,2013-09-18
-84919.25950340004,2013-09-23
-104217.57999680052,2013-09-24
-88242.43959619901,2013-09-25
116466.1749422993,2013-09-26
-43046.46764619757,2013-09-27
-45668.48070669863,2013-09-30
-5266.400356402344,2013-10-08
-212537.78619870084,2013-10-09
-9591.322608898237,2013-10-10
-60935.37551050096,2013-10-11
87987.19261769738,2013-10-14
-228977.45594719943,2013-10-15
-14095.503343798839,2013-10-16
-6237.2684063986935,2013-10-17
86775.31393090246,2013-10-18
-118703.71996460232,2013-10-21
-135045.72411410144,2013-10-22
-94754.99686790342,2013-10-23
-299890.7872289927,2013-10-24
-182816.39661910295,2013-10-25
-59187.842155302205,2013-10-28
-43043.48730619798,2013-10-29
-85006.74954550226,2013-10-30
1070.7058972022526,2013-10-31
-208682.50833339943,2013-11-01
-38543.03681070063,2013-11-04
-137892.88749519855,2013-11-05
-107132.33848320117,2013-11-06
-153793.59940009876,2013-11-07
55436.68829989789,2013-11-08
85134.20526230037,2013-11-11
-145781.708511999,2013-11-12
53058.57004209898,2013-11-13
22606.290181499684,2013-11-14
12574.137976902208,2013-11-15
-43519.817086905896,2013-11-18
9837.198769204122,2013-11-19
-932.6502960984301,2013-11-20
-26650.39905420235,2013-11-21
-21340.375231298458,2013-11-22
-51606.5979874009,2013-11-25
18633.41410600127,2013-11-26
71477.29096319877,2013-11-27
124624.74812559926,2013-11-28
-122603.06752380072,2013-11-29
58811.470990000504,2013-12-02
-5924.622648699504,2013-12-03
-77997.8200977994,2013-12-04
-66994.09582679858,2013-12-05
-71736.34055530267,2013-12-06
-66344.5408989006,2013-12-09
-92260.32866339812,2013-12-10
-23080.0699243985,2013-12-11
-34608.6716015001,2013-12-12
-85914.96945460251,2013-12-13
-52941.34902690024,2013-12-16
64790.944587602244,2013-12-17
-97272.21228490047,2013-12-18
-255008.56276280005,2013-12-19
-100449.0038063997,2013-12-20
-90744.0975436009,2013-12-23
67174.46753140072,2013-12-24
-136266.35621349965,2013-12-25
71408.67800760012,2013-12-26
1212.0347017983872,2013-12-27
-4564.564391100404,2013-12-30
148815.9671351997,2013-12-31
-69205.70072059729,2014-01-02
-112834.61314240155,2014-01-03
-18206.064376199036,2014-01-06
-67210.63571170082,2014-01-07
-45402.0323197961,2014-01-08
-107311.669739805,2014-01-09
-165899.95385399897,2014-01-10
-33614.90768179949,2014-01-13
-83472.63316390144,2014-01-14
-23881.05834299624,2014-01-15
-171125.92726710453,2014-01-16
-244541.3005749988,2014-01-17
27896.727417000453,2014-01-20
118821.42893960087,2014-01-21
39420.837021299405,2014-01-22
77294.28258810053,2014-01-23
-127398.94714880023,2014-01-24
-66860.79414800051,2014-01-27
-64022.479770898164,2014-01-28
-19602.581525201116,2014-01-29
-39956.545237699385,2014-01-30
210689.54362869854,2014-02-07
3150.3117583020244,2014-02-10
-4628.7650387001495,2014-02-11
-121976.0841812023,2014-02-12
23937.0709592997,2014-02-13
-10181.504484496258,2014-02-14
-150731.63169410074,2014-02-17
50564.07480819878,2014-02-18
95055.819071898,2014-02-19
-19440.59156519771,2014-02-20
-217748.95181339854,2014-02-21
-206791.24765149958,2014-02-24
-82953.60104920433,2014-02-25
-57859.70903799739,2014-02-26
24776.95291589747,2014-02-27
38789.83584700293,2014-02-28
-98559.62018950132,2014-03-03
-84845.64845160172,2014-03-04
-68396.31053759743,2014-03-05
194563.81441649946,2014-03-06
-255843.34104090076,2014-03-07
62856.830868201054,2014-03-10
-106707.09885199863,2014-03-11
137004.5749775993,2014-03-12
-113032.98918239975,2014-03-13
24876.551910700353,2014-03-14
-50442.70579060209,2014-03-17
-124825.55658219977,2014-03-18
-183433.18552470003,2014-03-19
74901.57071369917,2014-03-20
-32692.31461309751,2014-03-21
-65570.64266719998,2014-03-24
14983.560758901252,2014-03-25
-127529.8151500002,2014-03-26
-109547.22543430059,2014-03-27
-114334.9348148028,2014-03-28
27149.83867730106,2014-03-31
-33925.827822402905,2014-04-01
11917.149607903106,2014-04-02
-7279.986237495663,2014-04-03
122501.21051049716,2014-04-04
-4073.502999301809,2014-04-08
38951.85094179897,2014-04-09
184596.3693024982,2014-04-10
-85768.69269419395,2014-04-11
-118204.9159266049,2014-04-14
-6295.589063299777,2014-04-15
-69546.55602739708,2014-04-16
-44573.60150420131,2014-04-17
-54990.744648300344,2014-04-18
65023.75843919975,2014-04-21
-238795.18615190164,2014-04-22
-38711.74540870064,2014-04-23
-183015.10396389748,2014-04-24
-147112.03714729744,2014-04-25
-17510.987031101136,2014-04-28
34821.366467896005,2014-04-29
-26576.24814759604,2014-04-30
2316.5688490973125,2014-05-05
-40037.319930997946,2014-05-06
-36377.30515570208,2014-05-07
-78345.85992549619,2014-05-08
175256.19080389518,2014-05-09
-84802.38822089754,2014-05-12
-59680.03693099903,2014-05-13
-77163.90593380011,2014-05-14
-16471.94658860122,2014-05-15
-115225.38343810006,2014-05-16
-25070.84038980093,2014-05-19
7276.078172202627,2014-05-20
-37495.509370401254,2014-05-21
38338.22127709956,2014-05-22
39719.843892800985,2014-05-23
-47926.036282599634,2014-05-26
43078.04379449875,2014-05-27
-25234.796095799582,2014-05-28
-28904.586861000476,2014-05-29
-49913.77105379935,2014-05-30
-122149.79048700014,2014-06-03
31833.560823399323,2014-06-04
-63364.17034649935,2014-06-05
-4138.050404501004,2014-06-06
50061.948898502065,2014-06-09
315.2631493999032,2014-06-10
-13413.744748402356,2014-06-11
19185.669410699833,2014-06-12
23934.896097101584,2014-06-13
-69766.77094320011,2014-06-16
-77475.71253410036,2014-06-17
-143267.47023269846,2014-06-18
-16926.659053799467,2014-06-19
-13134.918115902028,2014-06-20
38429.82107660118,2014-06-23
