account_rewards,date
-373227.1671999981,2014-06-24
-55758.60080000152,2014-06-25
-61539.683200000705,2014-06-26
28679.876000000997,2014-06-27
-68547.07919999762,2014-06-30
-38853.57640000119,2014-07-01
3312.109599997586,2014-07-02
-48623.261599999874,2014-07-03
-66617.29039999915,2014-07-04
-100468.3731999988,2014-07-07
-93193.13960000033,2014-07-08
-57767.03519999946,2014-07-09
-25539.919600003326,2014-07-10
82202.4248000014,2014-07-11
44897.89759999973,2014-07-14
-72778.12039999923,2014-07-15
-84486.3459999976,2014-07-16
79972.44919999572,2014-07-17
25761.06600000213,2014-07-18
5922.259599997809,2014-07-21
-29327.087599999337,2014-07-22
7078.133199999929,2014-07-23
-16414.47239999671,2014-07-24
-13667.341600002857,2014-07-25
-117818.33839999842,2014-07-28
-91903.67680000202,2014-07-29
-11805.8051999983,2014-07-30
-48301.46880000153,2014-07-31
31763.547999998438,2014-08-01
-43149.14279999712,2014-08-04
-112387.46759999955,2014-08-05
-142214.15600000115,2014-08-06
-81754.33519999913,2014-08-07
12847.443599998272,2014-08-08
-87853.21559999634,2014-08-11
-50113.26120000136,2014-08-12
-96148.61840000119,2014-08-13
-482.13040000169246,2014-08-14
-56038.218399998346,2014-08-15
-70773.04919999899,2014-08-18
-39676.742800001506,2014-08-19
-120975.55519999792,2014-08-20
-65591.56520000093,2014-08-21
-109418.03360000014,2014-08-22
-96713.69920000136,2014-08-25
-40285.06479999669,2014-08-26
-96867.60040000228,2014-08-27
26171.01479999952,2014-08-28
-28680.343599998294,2014-08-29
43415.6587999979,2014-09-01
1277.2391999999707,2014-09-02
167.4816000016353,2014-09-03
-3802.8283999990686,2014-09-04
-123923.3527999996,2014-09-05
-91000.90240000283,2014-09-09
-109704.69399999804,2014-09-10
-30740.65120000213,2014-09-11
-91967.4304000019,2014-09-12
-186121.13879999638,2014-09-15
-23992.249600001785,2014-09-16
-52473.61799999923,2014-09-17
-6128.5159999992575,2014-09-18
-196711.30720000085,2014-09-19
-11751.242399999523,2014-09-22
47307.00439999841,2014-09-23
-28155.721999998474,2014-09-24
-64554.25839999846,2014-09-25
-96196.44680000296,2014-09-26
-78153.76079999776,2014-09-29
16787.206400000272,2014-09-30
-90724.99080000116,2014-10-08
-99923.92399999882,2014-10-09
-63398.12840000239,2014-10-10
-88803.87759999822,2014-10-13
50637.344399998874,2014-10-14
-105610.61919999785,2014-10-15
-25512.314800003205,2014-10-16
-58367.8395999986,2014-10-17
-117371.59239999975,2014-10-20
-76987.90759999955,2014-10-21
-79349.51520000021,2014-10-22
-86562.11559999996,2014-10-23
-86642.11799999795,2014-10-24
31408.238799996543,2014-10-27
-39736.83559999866,2014-10-28
-114418.41199999847,2014-10-29
28360.776399996408,2014-10-30
-76993.9775999959,2014-10-31
-147316.2376000009,2014-11-03
-158471.61560000203,2014-11-04
-58552.209999996805,2014-11-05
-26960.295600002282,2014-11-06
130137.37079999938,2014-11-07
-109976.27519999944,2014-11-10
-3174.9199999995667,2014-11-11
-82822.36720000119,2014-11-12
89229.35640000069,2014-11-13
-56912.12679999969,2014-11-14
-189677.88720000192,2014-11-17
-119984.46480000121,2014-11-18
-81669.64199999558,2014-11-19
15223.355599999266,2014-11-20
24906.96839999881,2014-11-21
-17035.55160000001,2014-11-24
59090.25880000086,2014-11-25
-22607.672799998913,2014-11-26
-55332.531600001996,2014-11-27
24434.618000000035,2014-11-28
43424.38319999953,2014-12-01
58172.70000000123,2014-12-02
235077.01439999757,2014-12-03
-99011.62439999916,2014-12-04
126358.34400000102,2014-12-05
-294997.85600000084,2014-12-08
126852.60720000058,2014-12-09
-195562.68040000112,2014-12-10
-67533.5667999994,2014-12-11
29896.65440000175,2014-12-12
-40970.58440000384,2014-12-15
-125355.88799999595,2014-12-16
-45015.373200002316,2014-12-17
-35245.54480000173,2014-12-18
-19144.29839999967,2014-12-19
-21268.259199998058,2014-12-22
-242928.8016000017,2014-12-23
88061.07240000051,2014-12-24
80110.7276000005,2014-12-25
-66773.89039999832,2014-12-26
-25817.098400001116,2014-12-29
33564.767200000395,2014-12-30
266945.0400000007,2014-12-31
-113333.19080000087,2015-01-05
-132766.3759999986,2015-01-06
-192413.05880000157,2015-01-07
-122130.07679999832,2015-01-08
-111061.08040000152,2015-01-09
-71485.25840000113,2015-01-12
-149607.89799999722,2015-01-13
92642.51719999856,2015-01-14
-48292.1359999997,2015-01-15
-543232.0784000005,2015-01-16
23679.943599998907,2015-01-19
165013.70000000228,2015-01-20
15956.27719999839,2015-01-21
-51291.36200000008,2015-01-22
34320.475599999314,2015-01-23
-92496.66239999926,2015-01-26
-215638.91000000018,2015-01-27
-171793.39159999802,2015-01-28
-124795.79639999957,2015-01-29
-138432.5515999986,2015-01-30
100117.60399999669,2015-02-02
-162396.8235999993,2015-02-03
-207468.06399999902,2015-02-04
-122967.91000000131,2015-02-05
158811.79199999894,2015-02-06
-43571.08479999937,2015-02-09
-13695.889999998593,2015-02-10
-98813.12360000059,2015-02-11
-93690.08160000021,2015-02-12
-54671.600400002935,2015-02-13
-32204.495999997627,2015-02-16
-147057.766799999,2015-02-17
77174.55479999886,2015-02-25
-15083.89920000055,2015-02-26
-82148.95079999893,2015-02-27
-271404.49279999884,2015-03-02
16939.512399999476,2015-03-03
-182803.50240000148,2015-03-04
-129280.45479999977,2015-03-05
97526.91800000163,2015-03-06
-155980.88039999834,2015-03-09
37531.52319999781,2015-03-10
161517.31639999978,2015-03-11
-91264.49360000093,2015-03-12
144607.18599999908,2015-03-13
27306.02480000382,2015-03-16
45937.82119999941,2015-03-17
-237497.5732000023,2015-03-18
-83963.99880000044,2015-03-19
36451.999600000134,2015-03-20
-46282.318000000225,2015-03-23
-248960.59639999917,2015-03-24
-11468.162400000381,2015-03-25
-133959.1599999974,2015-03-26
99630.46279999788,2015-03-27
-58208.608399999895,2015-03-30
35428.93639999768,2015-03-31
-32745.0227999945,2015-04-01
-11739.891600002913,2015-04-02
16483.501599999683,2015-04-03
-44513.34399999947,2015-04-07
-270526.6771999995,2015-04-08
160334.5816000029,2015-04-09
94147.4311999954,2015-04-10
1886.106800003207,2015-04-13
-257778.58279999899,2015-04-14
513743.25599999906,2015-04-15
29302.48759999799,2015-04-16
-236864.30920000025,2015-04-17
381664.8912000028,2015-04-20
181872.04399999877,2015-04-21
-271740.8779999989,2015-04-22
-147653.59840000086,2015-04-23
-14388.548399996274,2015-04-24
-284146.9728000023,2015-04-27
-39152.36240000099,2015-04-28
-141253.82480000347,2015-04-29
1032.4324000030686,2015-04-30
-536916.7607999997,2015-05-04
-40064.95639999948,2015-05-05
